YearMonth,In-Out,CompanyCode,TotalOrder,DetailContract,SVTTotal,SVTForeigner,OrderTotal,DetailOrderForeigner
2020-12-01,1,11,280,0,73,59,10,0
2020-12-01,0,12,100,16,29,0,0,0
2020-12-01,0,64,170,0,2,0,0,0
2020-12-01,0,28,105,0,25,25,0,0
2020-12-01,0,29,10,2,0,0,1,0
2020-12-01,0,13,60,0,16,0,10,0
2020-12-01,0,14,290,0,4,0,54,0
2020-12-01,0,15,140,0,7,0,0,0
2020-12-01,0,38,39,0,29,18,2,0
2020-12-01,0,34,70,0,14,1,20,0
2020-12-01,0,36,6,0,6,0,6,0
2020-12-01,0,21,70,0,5,0,5,0
2020-12-01,0,40,50,0,7,0,0,0
2020-12-01,0,17,20,0,0,0,0,0
2020-12-01,0,16,30,0,1,0,0,0
2020-12-01,0,19,40,0,2,0,0,0
2020-12-01,0,41,70,0,4,0,2,0
2020-12-01,0,42,30,0,2,0,0,0
2020-12-01,0,43,30,0,7,0,4,0
2020-12-01,0,44,30,0,2,0,0,0
2020-12-01,0,67,40,0,4,0,0,0
2020-12-01,0,46,100,50,3,0,10,0
2020-12-01,0,50,20,0,3,0,0,0
2020-12-01,0,51,5,0,2,0,0,0
2020-12-01,0,48,15,0,1,0,0,0
2020-12-01,0,77,40,0,1,0,2,0
2020-12-01,0,57,10,0,1,1,3,0
2020-12-01,0,26,50,0,1,0,0,0
2020-12-01,0,61,5,0,3,0,3,0
2020-12-01,0,20,50,0,8,2,1,0
2020-12-01,0,35,11,0,1,1,0,0
2020-12-01,0,65,6,0,3,0,0,0
2020-12-01,0,66,40,0,2,0,1,0
2020-12-01,0,68,60,0,3,0,0,0
2020-12-01,0,69,110,0,4,0,4,0
2021-01-01,1,0,380,0,140,88,5,0
2021-01-01,1,1,218,218,164,85,5,0
2021-01-01,1,2,39,0,11,0,0,0
2021-01-01,1,3,4,0,3,3,0,0
2021-01-01,1,4,358,0,237,233,34,34
2021-01-01,1,5,127,127,127,111,1,1
2021-01-01,1,6,100,0,17,17,0,0
2021-01-01,1,8,28,0,4,1,0,0
2021-01-01,1,7,2,0,2,0,0,0
2021-01-01,1,37,1,0,1,1,0,0
2021-01-01,1,11,280,0,13,59,5,0
2021-01-01,0,12,100,16,26,0,0,0
2021-01-01,0,64,170,0,2,0,1,1
2021-01-01,0,28,105,0,25,25,0,0
2021-01-01,0,29,6,0,2,0,0,0
2021-01-01,0,13,65,0,16,0,12,0
2021-01-01,0,14,290,0,7,0,10,0
2021-01-01,0,15,140,0,7,0,2,0
2021-01-01,0,38,38,0,29,18,2,0
2021-01-01,0,34,75,0,16,1,3,0
2021-01-01,0,36,6,0,6,0,6,0
2021-01-01,0,21,70,0,5,0,0,0
2021-01-01,0,40,50,0,7,0,0,0
2021-01-01,0,17,20,0,0,0,0,0
2021-01-01,0,16,30,0,1,0,0,0
2021-01-01,0,19,40,0,2,0,2,0
2021-01-01,0,39,2,0,2,2,4,4
2021-01-01,0,41,70,0,3,0,2,0
2021-01-01,0,27,20,0,1,0,5,0
2021-01-01,0,42,30,0,2,0,0,0
2021-01-01,0,43,30,0,7,0,4,0
2021-01-01,0,44,30,0,2,0,0,0
2021-01-01,0,67,40,0,3,0,0,0
2021-01-01,0,45,0,0,0,0,0,0
2021-01-01,0,46,100,50,3,0,10,0
2021-01-01,0,50,20,0,3,0,0,0
2021-01-01,0,51,5,0,2,0,0,0
2021-01-01,0,48,15,0,1,0,0,0
2021-01-01,0,77,40,0,2,0,3,0
2021-01-01,0,57,10,0,1,1,3,0
2021-01-01,0,26,50,0,1,0,0,0
2021-01-01,0,61,4,0,2,0,0,0
2021-01-01,0,20,50,0,8,2,1,0
2021-01-01,0,35,11,0,1,1,0,0
2021-01-01,0,65,6,0,3,0,0,0
2021-01-01,0,66,40,0,1,0,0,0
2021-01-01,0,78,10,0,3,3,0,0
2021-01-01,0,79,50,0,3,0,3,0
2021-01-01,0,80,30,0,5,0,0,0
2021-01-01,0,81,10,0,3,0,1,0
2021-01-01,0,68,63,0,3,0,0,0
2021-01-01,0,83,105,0,4,0,10,0
2021-02-01,1,0,380,0,140,89,20,10
2021-02-01,1,1,218,218,164,85,5,0
2021-02-01,1,2,39,0,11,0,0,0
2021-02-01,1,3,4,0,3,3,0,0
2021-02-01,1,4,348,0,236,232,34,34
2021-02-01,1,5,127,127,127,111,24,24
2021-02-01,1,6,130,0,17,17,0,0
2021-02-01,1,8,28,0,4,1,0,0
2021-02-01,1,7,2,0,2,0,0,0
2021-02-01,1,37,0,0,0,0,0,0
2021-02-01,1,84,1,0,1,1,0,0
2021-02-01,1,11,280,0,12,59,5,0
2021-02-01,0,12,100,16,26,0,0,0
2021-02-01,0,64,160,0,2,0,1,1
2021-02-01,0,28,110,0,33,25,3,3
2021-02-01,0,29,6,0,2,0,0,0
2021-02-01,0,13,65,0,19,0,10,0
2021-02-01,0,14,290,0,6,0,10,0
2021-02-01,0,15,140,0,7,0,2,1
2021-02-01,0,38,40,0,28,18,0,0
2021-02-01,0,34,80,0,19,1,2,0
2021-02-01,0,36,6,0,6,0,6,0
2021-02-01,0,21,70,0,5,0,0,0
2021-02-01,0,40,50,0,7,0,1,0
2021-02-01,0,16,35,0,1,0,0,0
2021-02-01,0,19,45,0,2,0,4,0
2021-02-01,0,39,2,0,2,2,0,0
2021-02-01,0,41,65,0,3,0,2,0
2021-02-01,0,27,20,0,1,0,10,0
2021-02-01,0,42,25,0,2,0,0,0
2021-02-01,0,43,30,0,7,0,4,0
2021-02-01,0,44,30,0,2,0,0,0
2021-02-01,0,67,40,0,3,0,0,0
2021-02-01,0,46,100,50,3,0,10,0
2021-02-01,0,50,20,0,3,0,1,0
2021-02-01,0,51,5,0,2,0,0,0
2021-02-01,0,48,15,0,1,0,8,0
2021-02-01,0,77,40,0,1,0,0,0
2021-02-01,0,57,10,0,1,1,3,0
2021-02-01,0,26,40,0,1,0,0,0
2021-02-01,0,61,5,0,2,0,0,0
2021-02-01,0,20,50,0,8,2,1,0
2021-02-01,0,35,11,0,1,1,1,0
2021-02-01,0,65,6,0,3,0,0,0
2021-02-01,0,66,40,0,1,0,0,0
2021-02-01,0,78,10,0,3,3,0,0
2021-02-01,0,79,50,0,2,0,10,0
2021-02-01,0,80,15,0,5,0,0,0
2021-02-01,0,81,10,0,3,0,1,0
2021-02-01,0,68,80,0,3,0,0,0
2021-02-01,0,83,135,0,5,0,0,0
2021-03-01,1,0,380,0,138,89,15,10
2021-03-01,1,1,223,223,169,86,13,10
2021-03-01,1,2,38,0,11,0,2,0
2021-03-01,1,3,4,0,3,3,0,0
2021-03-01,1,4,342,0,236,232,34,34
2021-03-01,1,5,127,127,127,111,24,24
2021-03-01,1,6,130,0,17,17,0,0
2021-03-01,1,8,28,0,4,1,0,0
2021-03-01,1,7,2,0,2,0,0,0
2021-03-01,1,84,1,0,1,1,0,0
2021-03-01,1,11,290,0,11,58,22,13
2021-03-01,0,12,100,16,24,0,0,0
2021-03-01,0,64,150,0,3,0,1,1
2021-03-01,0,28,115,0,33,25,3,3
2021-03-01,0,29,6,0,2,0,0,0
2021-03-01,0,13,65,0,19,0,8,0
2021-03-01,0,85,280,0,5,0,0,0
2021-03-01,0,15,130,0,8,0,0,0
2021-03-01,0,38,39,0,28,18,2,0
2021-03-01,0,34,60,0,19,1,1,0
2021-03-01,0,36,5,0,5,0,6,0
2021-03-01,0,21,70,0,4,0,0,0
2021-03-01,0,40,50,0,7,0,0,0
2021-03-01,0,16,55,0,1,0,0,0
2021-03-01,0,19,30,0,0,1,3,0
2021-03-01,0,39,2,0,2,2,0,0
2021-03-01,0,41,65,0,3,0,2,0
2021-03-01,0,27,40,0,2,0,0,0
2021-03-01,0,42,25,0,2,0,0,0
2021-03-01,0,23,70,0,0,0,0,0
2021-03-01,0,43,30,0,7,0,2,2
2021-03-01,0,44,40,0,2,0,0,0
2021-03-01,0,67,40,0,3,0,0,0
2021-03-01,0,46,100,50,3,0,10,0
2021-03-01,0,50,20,0,3,0,4,0
2021-03-01,0,51,5,0,2,0,0,0
2021-03-01,0,48,15,0,1,0,8,0
2021-03-01,0,77,35,0,1,0,0,0
2021-03-01,0,57,10,0,1,1,0,0
2021-03-01,0,26,60,0,1,0,5,0
2021-03-01,0,61,5,0,1,0,3,0
2021-03-01,0,20,50,0,8,2,1,0
2021-03-01,0,35,11,0,1,1,0,0
2021-03-01,0,65,6,0,3,0,0,0
2021-03-01,0,66,40,0,1,0,0,0
2021-03-01,0,78,10,0,3,3,0,0
2021-03-01,0,79,45,0,1,0,7,0
2021-03-01,0,80,20,0,5,0,0,0
2021-03-01,0,81,10,0,2,0,0,0
2021-03-01,0,68,80,0,3,0,0,0
2021-03-01,0,83,135,0,5,0,0,0
2021-05-01,1,0,380,0,138,89,15,10
2021-05-01,1,1,223,223,169,86,13,10
2021-05-01,1,2,38,0,11,0,2,0
2021-05-01,1,3,4,0,3,3,0,0
2021-05-01,1,4,342,0,236,232,34,34
2021-05-01,1,5,127,127,127,111,24,24
2021-05-01,1,6,130,0,17,17,0,0
2021-05-01,1,8,28,0,4,1,0,0
2021-05-01,1,7,2,0,2,0,0,0
2021-05-01,1,84,1,0,1,1,0,0
2021-05-01,1,11,290,0,11,58,22,13
2021-05-01,0,12,100,16,24,0,0,0
2021-05-01,0,64,150,0,3,0,1,1
2021-05-01,0,28,115,0,33,25,3,3
2021-05-01,0,29,6,0,2,0,0,0
2021-05-01,0,13,65,0,19,0,8,0
2021-05-01,0,85,280,0,5,0,0,0
2021-05-01,0,15,130,0,8,0,0,0
2021-05-01,0,38,39,0,28,18,2,0
2021-05-01,0,34,60,0,19,1,1,0
2021-05-01,0,36,5,0,5,0,6,0
2021-05-01,0,21,70,0,4,0,0,0
2021-05-01,0,40,50,0,7,0,0,0
2021-05-01,0,16,55,0,1,0,0,0
2021-05-01,0,19,30,0,0,1,3,0
2021-05-01,0,39,2,0,2,2,0,0
2021-05-01,0,41,65,0,3,0,2,0
2021-05-01,0,27,40,0,2,0,0,0
2021-05-01,0,42,25,0,2,0,0,0
2021-05-01,0,23,70,0,0,0,0,0
2021-05-01,0,43,30,0,7,0,2,2
2021-05-01,0,44,40,0,2,0,0,0
2021-05-01,0,67,40,0,3,0,0,0
2021-05-01,0,46,100,50,3,0,10,0
2021-05-01,0,50,20,0,3,0,4,0
2021-05-01,0,51,5,0,2,0,0,0
2021-05-01,0,48,15,0,1,0,8,0
2021-05-01,0,77,35,0,1,0,0,0
2021-05-01,0,57,10,0,1,1,0,0
2021-05-01,0,26,60,0,1,0,5,0
2021-05-01,0,61,5,0,1,0,3,0
2021-05-01,0,20,50,0,8,2,1,0
2021-05-01,0,35,11,0,1,1,0,0
2021-05-01,0,65,6,0,3,0,0,0
2021-05-01,0,66,40,0,1,0,0,0
2021-05-01,0,78,10,0,3,3,0,0
2021-05-01,0,79,45,0,1,0,7,0
2021-05-01,0,80,20,0,5,0,0,0
2021-05-01,0,81,10,0,2,0,0,0
2021-05-01,0,68,80,0,3,0,0,0
2021-05-01,0,83,135,0,5,0,0,0
2021-06-01,1,0,380,0,136,89,4,0
2021-06-01,1,1,222,222,168,92,15,14
2021-06-01,1,2,37,0,11,0,4,0
2021-06-01,1,3,4,0,3,3,4,0
2021-06-01,1,4,346,0,241,234,34,34
2021-06-01,1,5,123,123,123,107,24,24
2021-06-01,1,6,130,0,17,17,0,0
2021-06-01,1,8,28,0,3,1,0,0
2021-06-01,1,7,2,0,2,0,0,0
2021-06-01,1,9,11,6,1,0,0,0
2021-06-01,1,84,1,0,1,1,0,0
2021-06-01,1,11,290,0,11,58,5,13
2021-06-01,1,10,160,0,8,8,16,16
2021-06-01,0,12,70,16,25,0,4,0
2021-06-01,0,64,150,0,3,0,1,0
2021-06-01,0,28,115,0,32,25,2,1
2021-06-01,0,29,4,0,2,0,0,0
2021-06-01,0,13,65,0,19,0,20,0
2021-06-01,0,85,380,0,5,0,6,0
2021-06-01,0,15,50,0,1,0,0,0
2021-06-01,0,38,42,0,30,18,2,1
2021-06-01,0,34,60,0,24,4,2,0
2021-06-01,0,36,5,0,5,0,0,0
2021-06-01,0,21,70,0,4,0,5,0
2021-06-01,0,40,50,0,7,0,1,0
2021-06-01,0,16,60,0,1,0,0,0
2021-06-01,0,19,40,0,1,0,3,0
2021-06-01,0,39,3,0,3,2,0,0
2021-06-01,0,41,65,0,3,0,2,0
2021-06-01,0,31,0,0,0,0,0,0
2021-06-01,0,27,35,0,2,0,20,0
2021-06-01,0,42,25,0,3,0,4,0
2021-06-01,0,43,30,0,7,0,3,0
2021-06-01,0,44,30,0,1,0,0,0
2021-06-01,0,67,40,0,3,0,0,0
2021-06-01,0,46,100,50,1,0,1,0
2021-06-01,0,50,20,0,3,0,1,0
2021-06-01,0,51,10,0,2,0,0,0
2021-06-01,0,48,15,0,1,0,5,0
2021-06-01,0,77,40,0,1,0,0,0
2021-06-01,0,57,10,0,1,1,2,0
2021-06-01,0,26,60,0,1,0,0,0
2021-06-01,0,61,5,0,1,0,0,0
2021-06-01,0,20,50,0,8,2,3,0
2021-06-01,0,35,11,0,1,1,0,0
2021-06-01,0,65,6,0,3,0,0,0
2021-06-01,0,66,40,0,1,0,2,0
2021-06-01,0,79,45,0,1,0,17,0
2021-06-01,0,80,20,0,5,0,0,0
2021-06-01,0,81,10,0,2,0,1,0
2021-06-01,0,68,80,0,3,0,5,0
2021-06-01,0,83,135,0,5,0,2,0
2021-06-01,0,86,90,0,1,0,2,0
2021-07-01,1,0,380,0,133,88,18,1
2021-07-01,1,1,227,227,164,92,4,4
2021-07-01,1,2,35,0,11,0,4,0
2021-07-01,1,3,5,0,5,3,2,0
2021-07-01,1,4,336,0,240,235,34,34
2021-07-01,1,5,123,123,123,107,24,24
2021-07-01,1,6,130,0,17,17,0,0
2021-07-01,1,8,28,0,3,1,0,0
2021-07-01,1,7,2,0,2,0,0,0
2021-07-01,1,9,5,6,1,0,0,0
2021-07-01,1,84,1,0,1,0,0,0
2021-07-01,1,11,300,0,9,58,40,9
2021-07-01,1,10,160,0,8,8,16,16
2021-07-01,0,12,70,16,25,0,3,0
2021-07-01,0,64,150,0,3,0,0,0
2021-07-01,0,28,118,0,32,24,3,1
2021-07-01,0,29,4,0,2,0,0,0
2021-07-01,0,13,70,0,19,0,15,0
2021-07-01,0,85,380,0,5,0,3,0
2021-07-01,0,15,50,0,6,0,0,0
2021-07-01,0,38,43,0,31,19,0,0
2021-07-01,0,34,50,0,24,4,1,0
2021-07-01,0,36,5,0,5,0,0,0
2021-07-01,0,21,70,0,4,0,5,0
2021-07-01,0,40,50,0,6,0,2,0
2021-07-01,0,16,60,0,1,0,0,0
2021-07-01,0,19,40,0,1,0,2,0
2021-07-01,0,41,65,0,3,0,2,0
2021-07-01,0,27,38,0,3,0,0,0
2021-07-01,0,42,25,0,3,0,4,0
2021-07-01,0,43,30,0,7,0,3,0
2021-07-01,0,44,30,0,1,0,0,0
2021-07-01,0,67,40,0,6,0,0,0
2021-07-01,0,46,100,50,1,0,1,0
2021-07-01,0,50,20,0,3,0,0,0
2021-07-01,0,51,3,0,1,0,0,0
2021-07-01,0,48,15,0,1,0,5,0
2021-07-01,0,77,40,0,1,0,0,0
2021-07-01,0,57,10,0,1,1,2,0
2021-07-01,0,61,7,0,1,0,3,0
2021-07-01,0,20,50,0,8,2,3,0
2021-07-01,0,65,6,0,2,0,1,0
2021-07-01,0,66,40,0,1,0,2,0
2021-07-01,0,79,45,0,1,0,18,0
2021-07-01,0,80,20,0,5,0,0,0
2021-07-01,0,81,10,0,3,0,1,0
2021-07-01,0,68,92,0,3,0,10,0
2021-07-01,0,83,147,0,5,0,5,0
2021-07-01,0,87,19,0,19,0,0,0
2021-07-01,0,86,95,0,1,0,2,0
2021-08-01,1,0,380,0,131,86,20,1
2021-08-01,1,1,223,223,169,93,5,3
2021-08-01,1,2,36,0,11,0,3,0
2021-08-01,1,3,5,0,5,3,1,0
2021-08-01,1,4,336,0,240,235,88,88
2021-08-01,1,5,125,125,125,108,24,24
2021-08-01,1,6,130,0,17,17,0,0
2021-08-01,1,8,28,0,3,1,0,0
2021-08-01,1,7,2,0,2,0,0,0
2021-08-01,1,9,12,6,1,0,0,0
2021-08-01,1,84,1,0,1,0,0,0
2021-08-01,1,11,280,0,70,58,30,9
2021-08-01,1,10,160,0,10,10,14,14
2021-08-01,0,12,70,16,26,0,8,0
2021-08-01,0,64,150,0,3,0,0,0
2021-08-01,0,28,115,0,32,24,8,2
2021-08-01,0,29,4,0,2,0,0,0
2021-08-01,0,13,70,0,19,0,15,0
2021-08-01,0,85,380,0,5,0,5,0
2021-08-01,0,15,50,0,4,0,0,0
2021-08-01,0,38,42,0,30,18,1,0
2021-08-01,0,34,50,0,24,4,0,0
2021-08-01,0,36,5,0,5,0,0,0
2021-08-01,0,21,70,0,4,0,5,0
2021-08-01,0,40,50,0,6,0,0,0
2021-08-01,0,16,80,0,1,0,8,0
2021-08-01,0,19,40,0,2,0,5,0
2021-08-01,0,41,65,0,3,0,2,0
2021-08-01,0,27,30,0,3,0,15,0
2021-08-01,0,42,25,0,2,0,4,0
2021-08-01,0,43,30,0,7,0,3,0
2021-08-01,0,44,28,0,1,0,0,0
2021-08-01,0,67,50,0,6,0,0,0
2021-08-01,0,46,100,50,1,0,1,0
2021-08-01,0,50,18,0,2,0,1,0
2021-08-01,0,51,5,0,1,0,0,0
2021-08-01,0,48,15,0,1,0,5,0
2021-08-01,0,77,30,0,0,0,15,0
2021-08-01,0,57,10,0,1,1,2,0
2021-08-01,0,26,40,0,1,0,15,0
2021-08-01,0,61,7,0,1,0,0,0
2021-08-01,0,20,50,0,8,2,3,0
2021-08-01,0,65,6,0,2,0,1,0
2021-08-01,0,66,30,0,1,0,2,0
2021-08-01,0,79,45,0,1,0,16,0
2021-08-01,0,80,20,0,5,0,0,0
2021-08-01,0,81,10,0,3,0,0,0
2021-08-01,0,68,95,0,3,0,10,0
2021-08-01,0,83,145,0,5,0,3,0
2021-08-01,0,87,19,0,19,0,0,0
2021-08-01,0,86,100,0,2,0,2,0
2021-09-01,1,0,380,0,128,85,30,0
2021-09-01,1,1,235,235,172,94,4,3
2021-09-01,1,2,36,0,11,0,3,0
2021-09-01,1,3,6,0,6,3,0,0
2021-09-01,1,4,336,0,241,236,154,154
2021-09-01,1,5,126,126,126,108,25,25
2021-09-01,1,6,130,0,17,17,0,0
2021-09-01,1,8,28,0,3,1,0,0
2021-09-01,1,7,2,0,2,0,0,0
2021-09-01,1,9,12,6,1,0,0,0
2021-09-01,1,37,0,0,0,0,0,0
2021-09-01,1,84,1,0,1,0,0,0
2021-09-01,1,11,290,0,72,58,30,9
2021-09-01,1,10,160,0,11,11,13,13
2021-09-01,0,12,70,16,27,0,2,0
2021-09-01,0,64,150,0,2,0,1,0
2021-09-01,0,28,113,0,33,24,10,1
2021-09-01,0,29,4,0,2,0,0,0
2021-09-01,0,13,65,0,17,0,20,0
2021-09-01,0,85,380,0,5,0,3,0
2021-09-01,0,15,50,0,4,0,0,0
2021-09-01,0,38,43,0,29,18,1,0
2021-09-01,0,34,50,0,24,4,2,0
2021-09-01,0,36,5,0,5,0,0,0
2021-09-01,0,21,70,0,4,0,0,0
2021-09-01,0,40,50,0,6,0,2,0
2021-09-01,0,16,20,0,1,0,0,0
2021-09-01,0,19,70,0,2,0,10,0
2021-09-01,0,41,65,0,3,0,5,0
2021-09-01,0,27,55,0,3,0,5,0
2021-09-01,0,42,25,0,2,0,4,0
2021-09-01,0,43,30,0,7,0,3,0
2021-09-01,0,44,50,0,1,0,0,0
2021-09-01,0,67,90,0,6,0,0,0
2021-09-01,0,46,100,50,1,0,1,0
2021-09-01,0,50,18,0,2,0,1,0
2021-09-01,0,51,5,0,1,0,0,0
2021-09-01,0,48,15,0,1,0,5,0
2021-09-01,0,57,10,0,1,1,2,0
2021-09-01,0,61,7,0,2,0,3,0
2021-09-01,0,20,50,0,8,2,3,0
2021-09-01,0,65,6,0,2,0,2,0
2021-09-01,0,66,30,0,1,0,0,0
2021-09-01,0,79,45,0,1,0,20,0
2021-09-01,0,80,20,0,5,0,0,0
2021-09-01,0,81,10,0,3,0,0,0
2021-09-01,0,68,95,0,3,0,7,0
2021-09-01,0,83,145,0,5,0,2,0
2021-09-01,0,87,17,0,17,0,0,0
2021-09-01,0,86,105,0,2,0,2,0
2021-10-01,1,0,380,0,128,85,32,2
2021-10-01,1,1,222,222,168,92,5,4
2021-10-01,1,2,36,0,11,0,3,0
2021-10-01,1,3,6,0,6,3,0,0
2021-10-01,1,4,336,0,240,234,154,154
2021-10-01,1,5,126,126,126,108,25,25
2021-10-01,1,6,130,0,17,17,0,0
2021-10-01,1,8,28,0,3,1,0,0
2021-10-01,1,7,2,0,2,0,0,0
2021-10-01,1,9,6,6,1,0,0,0
2021-10-01,1,37,8,0,0,0,10,0
2021-10-01,1,84,1,0,1,0,0,0
2021-10-01,1,11,300,0,74,58,52,9
2021-10-01,1,10,150,0,11,11,13,13
2021-10-01,0,12,70,16,30,0,2,0
2021-10-01,0,64,150,0,2,0,1,1
2021-10-01,0,28,135,0,33,25,5,2
2021-10-01,0,29,4,0,2,0,0,0
2021-10-01,0,13,65,0,16,0,20,0
2021-10-01,0,85,380,0,4,0,6,0
2021-10-01,0,15,50,0,4,0,6,0
2021-10-01,0,38,43,0,31,18,6,4
2021-10-01,0,34,50,0,24,4,2,0
2021-10-01,0,36,5,0,5,0,0,0
2021-10-01,0,21,50,0,4,0,0,0
2021-10-01,0,40,50,0,6,0,2,0
2021-10-01,0,16,20,0,1,0,0,0
2021-10-01,0,19,70,0,2,0,10,0
2021-10-01,0,41,65,0,3,0,4,0
2021-10-01,0,31,0,0,0,0,0,0
2021-10-01,0,27,40,0,3,0,5,0
2021-10-01,0,42,25,0,2,0,6,0
2021-10-01,0,43,30,0,7,0,2,0
2021-10-01,0,44,50,0,1,0,0,0
2021-10-01,0,67,90,0,66,0,0,0
2021-10-01,0,46,100,50,1,0,0,0
2021-10-01,0,50,19,0,2,0,3,0
2021-10-01,0,51,5,0,1,0,0,0
2021-10-01,0,48,15,0,1,0,5,0
2021-10-01,0,77,45,0,1,0,8,0
2021-10-01,0,57,10,0,1,1,0,0
2021-10-01,0,26,0,0,0,0,5,0
2021-10-01,0,60,0,0,0,0,0,0
2021-10-01,0,61,7,0,2,0,3,0
2021-10-01,0,20,50,0,8,2,2,0
2021-10-01,0,35,1,0,1,1,0,0
2021-10-01,0,65,6,0,2,0,1,0
2021-10-01,0,66,30,0,1,0,1,0
2021-10-01,0,63,0,0,0,0,0,0
2021-10-01,0,79,45,0,1,0,20,0
2021-10-01,0,80,20,0,5,0,0,0
2021-10-01,0,81,10,0,3,0,0,0
2021-10-01,0,68,100,0,3,0,10,0
2021-10-01,0,83,140,0,5,0,2,0
2021-10-01,0,87,17,0,17,0,0,0
2021-10-01,0,86,110,0,2,0,10,0
2021-11-01,1,0,400,0,127,83,32,2
2021-11-01,1,1,222,222,168,91,7,4
2021-11-01,1,2,39,0,12,0,4,0
2021-11-01,1,3,6,0,6,3,0,0
2021-11-01,1,4,329,0,241,233,154,154
2021-11-01,1,5,126,126,126,108,25,25
2021-11-01,1,6,130,0,17,17,0,0
2021-11-01,1,8,28,0,3,1,0,0
2021-11-01,1,7,2,0,2,0,0,0
2021-11-01,1,9,6,0,1,0,0,0
2021-11-01,1,37,8,0,0,0,10,0
2021-11-01,1,84,1,0,1,0,0,0
2021-11-01,1,11,310,0,74,58,40,9
2021-11-01,1,10,150,0,11,11,13,13
2021-11-01,0,12,70,16,25,0,7,0
2021-11-01,0,64,150,0,2,0,1,0
2021-11-01,0,28,133,0,34,25,25,20
2021-11-01,0,29,4,0,2,0,0,0
2021-11-01,0,13,65,0,16,0,15,0
2021-11-01,0,85,380,0,4,0,80,0
2021-11-01,0,15,50,0,4,0,8,0
2021-11-01,0,38,42,0,30,19,5,3
2021-11-01,0,34,50,0,24,4,3,0
2021-11-01,0,36,4,0,4,0,0,0
2021-11-01,0,21,50,0,4,0,2,0
2021-11-01,0,40,50,0,6,0,2,0
2021-11-01,0,16,6,0,1,0,0,0
2021-11-01,0,19,30,0,0,0,0,0
2021-11-01,0,41,65,0,3,0,4,0
2021-11-01,0,27,60,0,3,0,10,0
2021-11-01,0,42,25,0,3,0,5,0
2021-11-01,0,43,30,0,7,0,3,0
2021-11-01,0,44,45,0,1,0,0,0
2021-11-01,0,67,90,0,6,0,0,0
2021-11-01,0,46,100,50,1,0,0,0
2021-11-01,0,50,20,0,2,0,0,0
2021-11-01,0,51,10,0,1,0,0,0
2021-11-01,0,48,15,0,1,0,5,0
2021-11-01,0,57,10,0,1,1,0,0
2021-11-01,0,61,7,0,2,0,3,0
2021-11-01,0,20,50,0,8,2,2,0
2021-11-01,0,35,1,0,1,1,0,0
2021-11-01,0,65,6,0,3,0,1,0
2021-11-01,0,66,30,0,1,0,3,0
2021-11-01,0,79,45,0,1,0,20,0
2021-11-01,0,80,20,0,5,0,0,0
2021-11-01,0,81,10,0,3,0,2,0
2021-11-01,0,68,100,0,3,0,10,0
2021-11-01,0,83,140,0,5,0,2,0
2021-11-01,0,87,15,0,15,0,0,0
2021-11-01,0,86,110,0,2,0,10,0
2021-11-01,0,88,50,0,3,0,4,0
2021-12-01,1,0,429,0,127,82,32,2
2021-12-01,1,1,213,213,159,89,8,0
2021-12-01,1,2,35,0,11,0,8,0
2021-12-01,1,3,6,0,6,3,0,0
2021-12-01,1,4,329,0,237,233,154,154
2021-12-01,1,5,125,125,125,107,25,25
2021-12-01,1,6,100,0,16,16,0,0
2021-12-01,1,8,28,0,3,1,0,0
2021-12-01,1,7,2,0,2,0,0,0
2021-12-01,1,9,13,7,1,0,2,0
2021-12-01,1,37,20,0,0,0,10,0
2021-12-01,1,84,1,0,1,0,0,0
2021-12-01,1,11,340,0,73,58,7,7
2021-12-01,1,10,150,0,11,11,13,13
2021-12-01,0,12,70,16,26,0,7,0
2021-12-01,0,64,150,0,2,0,1,0
2021-12-01,0,28,140,0,34,25,20,20
2021-12-01,0,29,4,0,2,0,0,0
2021-12-01,0,13,65,0,16,0,17,0
2021-12-01,0,85,380,0,4,0,30,0
2021-12-01,0,15,50,0,4,0,10,0
2021-12-01,0,38,47,0,31,19,0,0
2021-12-01,0,34,50,0,24,4,3,0
2021-12-01,0,36,6,0,4,0,0,0
2021-12-01,0,21,50,0,4,0,4,0
2021-12-01,0,40,50,0,6,0,2,0
2021-12-01,0,16,6,0,1,0,0,0
2021-12-01,0,39,4,0,4,3,0,0
2021-12-01,0,41,65,0,3,0,10,0
2021-12-01,0,27,60,0,3,0,5,0
2021-12-01,0,42,25,0,2,0,5,0
2021-12-01,0,23,70,0,0,0,0,0
2021-12-01,0,43,30,0,7,0,2,0
2021-12-01,0,44,50,0,1,0,0,0
2021-12-01,0,67,40,0,6,0,5,0
2021-12-01,0,46,100,50,1,0,0,0
2021-12-01,0,50,20,0,2,0,1,0
2021-12-01,0,48,15,0,1,0,2,0
2021-12-01,0,57,10,0,1,1,0,0
2021-12-01,0,61,7,0,2,0,3,0
2021-12-01,0,20,50,0,8,2,3,0
2021-12-01,0,35,1,0,1,1,0,0
2021-12-01,0,65,6,0,3,0,1,0
2021-12-01,0,66,30,0,1,0,2,0
2021-12-01,0,79,45,0,1,0,20,0
2021-12-01,0,80,20,0,5,0,15,0
2021-12-01,0,81,8,0,3,0,2,0
2021-12-01,0,68,103,0,3,0,5,0
2021-12-01,0,83,135,0,5,0,2,0
2021-12-01,0,87,12,0,12,0,0,0
2021-12-01,0,86,110,0,2,0,5,0
2021-12-01,0,88,50,0,4,0,0,0
2022-01-01,1,0,429,0,127,82,22,2
